"id","text","label","confidence"
"10239674864474861-top-0496","Lê An Châu kêu cứu ở đây e","0","0.6"
"10239674864474861-top-0497","Mong sao các đội cứu hộ đến kịp thời chúc mọi người được bình an","0","0.8"
"10239674864474861-top-0498","0974344139 vùng 3 an nghiệp tuy an phú yên.
Chị ơi có em bé 8 tháng bợ trèo lên mái tôn r c ơi. C đăng giúp em với","1","0.76"
"10239674864474861-top-0499","Giúp e với ạ","0","0.6"
"10239674864474861-top-0500","Cứu giúp ba mẹ già và e gái e ở kv 2, Vân Hà, Nhơn Phú.0393536980","1","0.76"
"10239674864474861-top-0501","Quy Hậu-Hoà Trị- Phú Yên. Nhà chị Lai Ha cần giúp đỡ ạ.","0","0.6"
"10239674864474861-top-0502","Diep Thieu Rose Zhang lỡ có cần","0","0.6"
"10239674864474861-top-0503","GẤP GẤP GẤP
Rất mong được cứu hộ.

89 hương lộ 45 Diên Phú cũ (Diên Khánh, Khánh Hoà)

4 hộ gia đình người già gần nhau. Mong ai thấy được cứu giúp những người già đang kẹt trong nhà qua giúp nhà 2 tầng đối diện thôi cũng được.
Em xin chân thành cảm ơn
Ông Hoàng 0385325045","1","0.76"
"10239674864474861-top-0504","MN ơi cố lên nhé 💪💪💪 
Chỉ biết khóc và cầu nguyện xin mẹ thiên nhiên che chở cho chúng sanh 🙏🙏🙏🙏","0","0.86"
"10239674864474861-top-0505","Cầu mong cho tất cả mọi người được bình an! 🙏","0","0.86"
"10239674864474861-top-0506","","0","0.92"
"10239674864474861-top-0507","SOS cứu nhà ngoại em với ạ, đây là hình lúc sáng chụp em không biết giờ này nước tới đâu rồi, trong nhà có 1 bà lớn tuổi, ông em đang bị tai biến nhẹ, anh chị cứu hộ thấy được bài viết này phá cửa cứu  bà em ạ, nhà ở bên trái nhà thờ mằng lăng có cây vú sữa lớn ạ","0","0.6"
"10239674864474861-top-0508","Đội cứu hộ giúp giùm gia đình bạn em với , ở Hùng Vương, Diêu Trì, Quy Nhơn ạ","0","0.6"
"10239674864474861-top-0509","Rất gấp ạ","0","0.6"
"10239674864474861-top-0510","Thôn Phước Khánh- gần bầu- chỗ trường tiểu học nhỏ cây đa
Có ai cứu trợ giúp Bame e với với chú thím em luôn ạ: TC 10 người 
Sóng lớn nước lên cao nhà e còn 2 bậc thang LÊN MÁI ở luôn rồi
Sdt : 0382556024 - 037 3529454 -
035 5458466 - 0327951910 🙏🙏 
Làm ơn gọi dùm vs","1","0.86"
"10239674864474861-top-0511","","0","0.92"
"10239674864474861-top-0512","Mẹ em cùng với em em học lớp ba ở 618 đào tấn đêm nay nữa là 2đêm ngâm lũ ch ăn uống gì kh biết còn gắng gượng nổi kh mong mai đội cứu trợ tới sớm hỗ trợ cứu vớt mẹ với em em với 0369293853 em đội ơn mọi người nhiều…","1","0.76"
"10239674864474861-top-0513","Nam mô A DI ĐÀ PHẬT 
Thương xót 🙏🙏🙏🙏","0","0.6"
"10239674864474861-top-0514","Đây không những là tội giết người mà là giết người hàng loạt","0","0.6"
"10239674864474861-top-0515","Thương quá bà con","0","0.8"
"10239674864474861-top-0516","Có đội cứu hộ nào gần khu vực thôn Phú Lương, Hoà Tân Đông , Đông Hoà ko, lên chở dùm ba má và em trai em với, má em bị mệt vì bệnh tim và vì dầm nước tối qua giờ.
Sdt má: 0942472302, nhà sát đường cách quán nhậu Hảo Hảo khoảng 6-7 nhà. Cứu với mọi nguòi ơi","1","0.76"
"10239674864474861-top-0517","Xin cầu cứu sáng giờ không ai tới, gọi chục số dt cứu trợ cũng không dc, kiểu này chắc gia đình k qua nôi? Đêm nay luôn quá m.n ơi 😭😭😭con e còn nhoo nữa 😢nước đang lớn cứu nhà e với ạ 😭😭😭
0364352304
lạc chỉ dưới hòa Mỹ đông","1","0.8"
"10239674864474861-top-0518","Nhờ anh Huy chuyển giúp thông tin cho các đội cứu hộ ạ. Cảm ơn anh nhiều.","0","0.6"
"10239674864474861-top-0519","Hoài Phương bo ơi cmt vô đây bo ơi","0","0.6"
"10239674864474861-top-0520","Cần cứu hộ gấp nhà có nhiều trẻ nhỏ và người già bệnh ở đường bầu Sen dien dien phú 0976951380","1","0.86"
"10239674864474861-reply-0520-0001","Xuong Rong Hoa","0","0.6"
"10239674864474861-top-0521","","0","0.92"
"10239674864474861-top-0522","SOS, cứu với mn ơi  e ở chợ xéo gần nhà nghĩ Sông Đà.có ng già, trẻ em, ng lớn nước dô nhà sắp tới nóc rồi nhờ mn giúp đến nơi an toàn với ạ, cứu 🙏😭
😭
0967494030","1","0.86"
"10239674864474861-top-0523","Quá khổ anh ơi","0","0.6"
"10239674864474861-top-0524","Cầu nguyện Thân sông Thân nước rút nước nhanh cho bà con với. Tôị quá đi😭","0","0.86"
"10239674864474861-top-0525","Khu vực xóm ngoài đầu cầu ngã hai thôn ngân điền xã sơn hà huyện sơn hòa phú yên cũ  có 1 mình ba em. Lúc sáng gọi nước đã vào nhà sung quanh nước đã cao miết tới bh gọi không được giờ nước lên nữa sợ không di chuyển tới chỗ cao kịp mong mọi người cứu hộ giúp với ạ","0","0.6"
"10239674864474861-top-0526","Hội Phú tuy an Bắc cứu dùm a ơi","0","0.6"
"10239674864474861-top-0527","Xin cứu hộ tại 58/88 Lương Định Của, Phường Ngọc Hiệp cũ, Nha Trang, Khanh Hoa. Nhà có 3 nguoi già không biết bơi. Khẩn cấp","0","0.6"
"10239674864474861-top-0528","Bạn ấy cần thuê 1 cano cứu e bé mới sinh ạ.
Xóm tây, vĩnh phú, phú hoà1 - Phú Yên.
0389461619
Ai giúp đc bạn ấy!","1","0.76"
"10239674864474861-top-0529","Nhờ cứu hộ tới hỗ trợ gđ bạn mình với ạ 🥲","0","0.6"
"10239674864474861-top-0530","Nam Mô A Di Đà Phật. Cầu mong bình an cho tất cả mọi người 🙏🙏🙏","0","0.86"
"10239674864474861-top-0531","có đội cứu hộ mà không đủ xuồng, dùng thuyền thúng hay ghe, cái nào cũng được","0","0.6"
"10239674864474861-top-0532","Cầu mong MN bình an Nam mô A Di Đà Phật","0","0.86"
"10239674864474861-top-0533","SOS CỨU Lũ CỨU Hộ gia đình e với ạ 
5 bạn nhỏ dưới 8 tuổi và gia đình e có vk con  e đang đứng trên mái nhà cần giúp đỡ ạ

Nhà em ở thôn bình hoà, xã an dân, huyện tuy an ( cũ), đường ra xóm đạo.
 Nhà em hiện tại đã ngập tới mái leo lên mái nhà rồi ạ. Hiện những nhà lân cận bị xập rồi ạ. 
Có cano hay đội cứu hộ nào không tới đưa bọn nhỏ di dời giúp e với ạ. 
CỨU CỨU CỨU GIA ĐÌNH EM VỚI Ạ 

SĐT: 035 213 0009 (Lài)","1","0.93"
"10239674864474861-top-0534","Mong được hỗ trợ ạ.","0","0.6"
"10239674864474861-top-0535","Dạ, cứu ở khu vực này với ạ, hiện tại đang ngập sâu và xung quanh chỉ là nhà cấp 4 thui ạ","0","0.6"
"10239674864474861-top-0536","Xin nhờ anh Huy giúp","0","0.6"
"10239674864474861-top-0537","Cần đc hổ trợ định trung 3 trước trường tiểu học củ.đã ngập hết nhà mong đc hổ trợ ca nô gần đó,hình ảnh lúc sáng bây h là k còn mái nhà nữa.nhưng hộ dân đều bị","0","0.6"
"10239674864474861-top-0538","Cầu mong bình an cho mọi nhà .....khẩn cấp phú yên  kêu cứu nhiều","0","0.6"
"10239674864474861-top-0539","Đồng Xuân cần ca nô chớ cả xã ngập hết rồi ạ","0","0.6"
"10239674864474861-top-0540","Hiện tại nhà có người già và mấy đứa em đang bị mắc kẹt ạ, tụi em có liên hệ cứu hộ mà chưa được, nhờ mn đến cứu giúp nhà em giùm với ạ, nước dâng lên tầng 2 rồi ạ 😭😭😭😭
Tổ 19, thôn phú lương, phường đông hoà , phú yên cũ
sdt 0398198496
#sos","1","0.93"
"10239674864474861-top-0541","0793639717 Bác 3 Cư và nhà má Son ngay cổng chùa Liên Trì   - Tuy An Đông (An Thạch cũ) Phú Yên
Người lớn tuổi - 1 mình","0","0.6"
"10239674864474861-reply-0541-0001","Võ Thị Phương .","0","0.6"
"10239674864474861-reply-0541-0002","Võ Thị Phương .","0","0.6"
"10239674864474861-top-0542","Cứu hộ gấp với ạ
25/9 Miếu Bà, Vĩnh Thạnh (cũ), gần trường THPT Hà Huy Tập, Nha Trang
3 trẻ nhỏ
1 bà già
0862782672 cô Kiều
Gia đình xin đa tạ 🙏","1","0.76"
"10239674864474861-top-0543","Thương dân mình quá","0","0.6"
"10239674864474861-top-0544","Xin giúp khu vực Phú Trung ,  Vĩnh Thạnh ,  Nha Trang ,  Khánh Hòa","0","0.6"
"10239674864474861-top-0545","Cứu hộ giúp e với nhà có 2 ng già . 1 ng bệnh nằm tại chỗ 1 trẻ nhỏ😭
Phú khê 1 hoà xuân đông đông hoà

sdt: 0347783844","1","0.76"
"10239674864474861-top-0546","Cứu giúp nhà quại em: Nhà mẹ Việt Nam Anh Hùng: Trần Thị Khảm (105 tuổi)
Xóm Lẫm- thông Trung Lương- Vùng 10- An Nghiệp (Tuy An Tây)-Phú Yên. Cả xóm nhà ai cũng ngập lút mái hết rồi.","1","0.76"
"10239674864474861-reply-0546-0001","Quại đã đc đưa đến nhà hàng xóm cao hơn, cám ơn anh Huy Nguyen","0","0.6"
"10239674864474861-top-0547","Thương bà con mình quá. Cầu mong tất cả mọi người được bình an và sớm gặp được đội cứu hộ!","0","0.86"
"10239674864474861-top-0548","","0","0.92"
"10239674864474861-top-0549","Cứu dùm ( thôn bình chính cũ) xã tuy an Bắc toàn người già giờ nước ngập tới nóc rồi","1","0.86"
"10239674864474861-top-0550","Đăng vào đây Xuanthanh Nguyen ơi","0","0.6"
"10239674864474861-top-0551","","0","0.92"
"10239674864474861-top-0552","🆘🆘🆘 KHẨN CẤP
DẠ AI CÓ THỂ LIÊN HỆ ĐƯỢC CỨU HỘ XIN CỨU NHÀ BẠN EM VỚI Ạ 🙏

Nhà có 5 người lớn, 3 bé nhỏ, 1 em bé sơ sinh 2 tháng tuổi

Đói, mệt, lội nước từ đêm hôm qua đến giờ. Hiện tại nước ngập đến nóc nhà, 8 người đang dầm mưa to trên mái nhà nhưng không biết trụ được tới tối nay hay không vì mưa rất to!
Điện thoại kêu cứu liên tục nhưng không liên lạc được đội cứu hộ nào. Hiện tại ko liên lạc được!

Giờ chỉ mong có bạn bè, người thân từ SG KÊU CỨU GIÚP. 

Khu vực: Thôn Phú Hữu - Xã Hoà Thịnh - Tây Hoà - Phú Yên.
ĐỊNH VỊ:
W6VQ+XW4 Tây Hòa, Phú Yên 
(12.9448840, 109.2398300)

M.n share giúp em để các lực lượng cứu hộ mới có thể kịp tiếp cận ạhhh. Đội ơn mọi ngườiiii 🙏","1","0.93"
"10239674864474861-top-0553","Bích Ly nè m","0","0.6"
"10239674864474861-top-0554","Nhà em ở khu vực( cổng thông văn hoá bình hoà cũ, trước nhà có cây lộc vừng, Mẹ lớn tuổi đang kẹt trong nhà) bên trái công thông bình hoà - phú mỹ(chưa tới cổng lui lại 3 nhà) - đc mới xã tuy an bắc. Em xin cám ơn","0","0.6"
"10239674864474861-reply-0554-0001","0941418000","0","0.6"
"10239674864474861-top-0555","Khu phố 3 luật lễ, Diêu Trì, Bình Định cũ ạ, gần 300 hộ dân đang bị cô lập, mong có đội SOS ngang qua","1","0.78"
"10239674864474861-top-0556","Hồi hôm có đi ngan Khánh Hoà, Quy Nhơn, Bình Định.","0","0.6"
"10239674864474861-top-0557","","0","0.92"
"10239674864474861-top-0558","SOS 🆘 CẦU CỨU KHẨN CẤP
Cứu giúp nhà em với 😓, vì em đi lm xa ko có ai ở nhà. Nhà em có 1 mẹ ở nhà mà nước đã lên tới gác phải lên mái ngồi r ạ. Hiện tại em ko gọi hay liên lạc đc mẹ từ tối qua tới h
Địa điểm: Gần trường tiểu học Đỗ Như Dạy (Bàn Nham Bắc - Hoà Xuân Tây - Đông Hoà) 
Sđt: 0385041699","1","0.93"
"10239674864474861-top-0559","Mong mọi người bình an","0","0.86"
"10239674864474861-top-0560","Khu phố Ngân Sơn Xã Tuy An Bắc DakLak , đã bị cô lập , còn hơn 10 hộ dân bị kẹt trong nhà không ra được , khẩn cầu Nhà nước dùng trực thăng để cứu trợ bà con ,","1","0.93"
"10239674864474861-top-0561","","0","0.92"
"10239674864474861-top-0562","","0","0.92"
"10239674864474861-top-0563","Nam mô a Di Đà Phật quan thế âm bồ tát cứu khổ cứu nạn cho bà con vùng lũ","0","0.6"
"10239674864474861-top-0564","Cầu mong bình an đến với mọi Người","0","0.86"
"10239674864474861-top-0565","Khu phố Vĩnh Phú.  Xóm đông.   Hiện bà con ngập sâu đang ở trong nhà. Hiện đang ko có đồ ăn và cung ko đi đc.  Mn đến nhe","0","0.6"
"10239674864474861-top-0566","Xin hãy cứu hộ khu vực thôn An Thổ, xã An Dân, huyện tuy an, phú yên cũ với ạ… nhà có 1 phụ nữ lớn tuổi, nước sắp ngập mái","0","0.6"
"10239674864474861-top-0567","","0","0.92"
"10239674864474861-reply-0567-0001","Tường Vi cứu dc roi v mừng quá","0","0.6"
"10239674864474861-top-0568","Thương bà con quá","0","0.6"
"10239674864474861-top-0569","","0","0.92"
"10239674864474861-top-0570","Cầu mong mọi người được trợ giúp kịp thời và bình an qua hoạn nạn!","0","0.86"
"10239674864474861-top-0571","thương quá . Mong bà con phú yên bình an","0","0.86"
"10239674864474861-top-0572","🆘🆘🆘Nhà có 2ng lớn tuổi cần cứu gấp tại thôn Trung Lương 1 , vùng 8, an nghiệp, tuy an (cũ)
Người nhà đang mắc kẹt
0365746975, nhà cô Hảo
Nước tới nóc nhà rồi không còn chỗ trú ạ","1","0.93"
"10239674864474861-top-0573","Cuc Mai nhắn vô đây nè em","0","0.6"
"10239674864474861-top-0574","A ơi cứu nhà e với ạ.nhà e ở cuối xóm mỹ điền xã thịnh,nuocs vô nhiều nhà e bị cô lập.nhà có người bệnh nằm 1 chỗ giờ nước ngập k có chỗ nằm.cứu với a ơi 034 3218394","1","0.8"
"10239674864474861-top-0575","2. Cứu giúp em
nhà chị có 1 mẹ già đau nằm liệt giường và 1 con trai 12 tuổi
SDT người cứu: 0905788859 - Giang
Nhà hay bệnh viện lao 
Bệnh viện tâm thần đi thẳng ra gặp đường rây xe lửa, gần cầu dũng phèn
Phía dưới ngay đường thông với đường ra cầu số 7
Tổ 3, kv Phường Nhơn Phú, Gần tiểu học Nhơn Mỹ
Ra dường rây xe lửa mà thông qua cầu số 7 là đúng2. Cứu giúp em
nhà chị có 1 mẹ già đau nằm liệt giường và 1 con trai 12 tuổi
SDT người cứu: 0905788859 - Giang
Nhà hay bệnh viện lao 
Bệnh viện tâm thần đi thẳng ra gặp đường rây xe lửa, gần cầu dũng phèn
Phía dưới ngay đường thông với đường ra cầu số 7
Tổ 3, kv Phường Nhơn Phú, Gần tiểu học Nhơn Mỹ
Ra dường rây xe lửa mà thông qua cầu số 7 là đúng","1","0.76"
"10239674864474861-top-0576","","0","0.92"
"10239674864474861-top-0577","Nhà Thờ Hội Tín . Phú Thịnh Tuy An cũ . 
Có 2 hộ nhà ngập sâu . Ko liên lạc đc . 
Nhà Nguyễn Văn Long . 098 8631760
Nguyễn Văn Đông . 
Cần giúp đỡ 😭😭😭","1","0.76"
"10239674864474861-top-0578","0913600619, 0978583169. Quy  Nhơn Bắc ạ, bệnh  viện lao xuống 1 tý ạ","0","0.6"
"10239674864474861-top-0579","📢 📢📣📣KÊU GỌI KHẨN CẤP – XIN HÃY CỨU GIÚP MIỀN TRUNG, ĐẶC BIỆT LÀ BÌNH ĐỊNH, PHÚ YÊN…

Miền Trung – đặc biệt là Bình Định, Phú Yên– đang oằn mình trong đợt lũ lịch sử.
Nước đang dâng rất nhanh, nhiều khu vực ngập sâu, người dân mắc kẹt trong nhà, có nơi phải leo lên mái nhà để tránh lũ. Nước chảy xiết, điện mất, liên lạc khó khăn… tình hình vô cùng nguy cấp.
Nhiều gia đình đang kêu cứu từng phút, từng giây.

🙏 Chúng tôi khẩn cầu sự hỗ trợ khẩn cấp từ các tỉnh bạn, các lực lượng cứu hộ, các đội cano – xuồng máy, ca nô tình nguyện, đội flycam xác định vị trí người mắc kẹt, các đoàn thiện nguyện…
Xin hãy chung tay ứng cứu – di dời – tiếp tế cho bà con Phú Yên lúc này.

⚠️ Hiện nay cần nhất:
 • Cano, xuồng máy hỗ trợ đưa người ra khỏi khu vực ngập sâu
 • Lực lượng cứu hộ chuyên nghiệp
 • Áo phao, dây cứu hộ, đèn pin
 • Các nhóm thiện nguyện có kinh nghiệm ứng cứu lũ
 • Chia sẻ thông tin vị trí các hộ đang kẹt để lực lượng dễ tiếp cận

⏳ Thời gian không còn nhiều. Mỗi phút chậm trễ là một mạng người gặp nguy hiểm.
Xin cộng đồng mạng chia sẻ bài viết này thật nhanh để thông tin đến được với các #Tỉnh bạn, các đội cứu hộ và những người có thể hỗ trợ.

🙏 Miền Trung đang kêu cứu. Phú Yên đang kêu cứu.
Mong nhận được tình thương, tấm lòng và sự giúp sức của cả nước.

Xin chân thành cảm tạ!
DÂN PHÚ YÊN - ĐẮK LẮK","1","0.86"
"10239674864474861-top-0580","Cần cứu gấp bác huy ơi ....2 ngày rồi chưa ai cứu ạ","0","0.6"
"10239674864474861-top-0581","Cái sáp nhập giờ kêu cứu loạn xạ địa danh hết a êii","0","0.6"
"10239674864474861-top-0582","🆘 🆘🆘🆘.... Cứu gia đình e với. Phú yên thất thủ. 
Nhà e nước ngập hơn nửa nhà. 

XÓM LẪM-PHÚ HIỆP 2-ĐÔNG HÒA

Mẹ e đang nằm 1 chỗ ko di chuyển được. Có 2 cháu nhỏ, Cặp Vợ chồng thì a trai bị tật di chuyển khó khăn, ko có gì ăn, mất điện nước lớn ko đi được. Mong cứu trợ cứu vớt gia đình e. Cảm ơn cảm ơn cảm ơn. Mong trợn phật phù hộ gia đình e.... Mẹ già cháu nhỏ.... 😭 😭😭  - 034 6756181 SĐT
A huy ơi. Cứu nhà e với","1","0.8"
"10239674864474861-top-0583","","0","0.92"
"10239674864474861-top-0584","Cầu mong ca nô, ai đọc được chia sẻ ca nô, cứu hộ giúp nhà 2 ông bà 90 tuổi, đang trên mái đanh nhà. Trạm BTS của VIETTEL Khu vực 6 Nhơn Bình, Quy Nhơn. Nước ngập gân tới rồi.0906541022","0","0.6"
"10239674864474861-top-0585","","0","0.92"
"10239674864474861-top-0586","","0","0.92"
"10239674864474861-top-0587","","0","0.92"
"10239674864474861-top-0588","Cầu mong tất cả mọi người được bình yên","0","0.86"
"10239674864474861-top-0589","Thôn phú thịnh xã an thạch cũ cần cứu hộ xin hãy giúp đỡ đưa người dân ra dùm ạh ( khu vực gần nhà thờ hội tín )","0","0.6"
"10239674864474861-top-0590","🆘 🆘 🆘
Mn cứu giúp người nhà em với. Hiện tại có 1 mẹ bỉm vừa mới sinh em bé chưa đầy 1 tháng tuổi và 1 cô lớn tuổi đang cố thủ tại : 766 Đào Tấn, phường Nhơn Bình cũ (gần cầu số 7) . Sdt : 0336819832 (c Linh)
Không có thức ăn và nước uống , sữa bé cũng đã hết 
Em không liên hệ được đến đơn vị cứu hộ nào hết
Cứu giúp em! Em bé còn nhỏ quá 😞😢","1","0.86"
"10239674864474861-top-0591","Xóm 1, thôn Vân Hội, Thị trấn Diêu Trì cũ
Có 2 ông bà 80 tuổi cần cứu hộ giúp, gọi cứu hộ cả đêm k được ạ. Nước đã tới nóc nhà. Bà bị đau chân.
Sdt: 0914129841
Cứu ông bà em với ạ","1","0.86"
"10239674864474861-top-0592","Mong đội nào ở gần đó đến giúp đỡ nhà chú e với . Nhà chú e có người bệnh ,3 bé nhỏ và 3 phụ nữ","0","0.6"
"10239674864474861-top-0593","🆘🆘🆘🆘🆘
Gia đình em gồm 10 người đang ở chung 1 chỗ có ngoại già, trẻ em nhỏ, mẹ em bị tật ở tay sức khoẻ yếu
Đang bị kẹt ở gác trong nhà, nước lên gần đến nóc nhà rồi ạ
Khẩn thiết xin mọi người ai liên lạc được với cứu hộ hay gặp được cứu hộ nhắn dùm em với ạ
Địa chỉ: Thôn hội cư, xã Hòa Tân Tây,huyện Tây Hòa tỉnh Phú Yên(cũ) 
Sdt: 0392411615, 0799739079","1","0.93"
"10239674864474861-top-0594","🙏🙏🙏Nam Mô A Di Đà Phật","0","0.6"
"10239674864474861-top-0595","NGHE TIN ĐOÀN CỨU HỘ ĐÃ XUẤT PHÁT. XIN CỨU HỘ KHẨN CẤP: Xuồng máy bị chìm. A tôi bị cô lập hoàn toàn dưới khu hồ tôm khu vực dưới thôn Long Uyên xã Tuy An Bắc (An Dân cũ). A đang trên nóc trại tôm giữa dòng nước lũ. Chị tôi 1 mình 3 con nhỏ.... XIN CỨU XIN CỨU.","1","0.93"
"10239674864474861-top-0596","Tuy An Bắc (Phú Yên) ạ","0","0.6"
"10239674864474861-top-0597","Dạ cần cứu tại Quảng Đức - An Thạch - Tuy An - Phú Yên (cũ) ạ","0","0.6"
"10239674864474861-top-0598","SOS. Tổ 7, khu vực 1, phường trần Quang diệu , phía chợ Long vân, ba mẹ e đang kẹt bên trong, mong đội cứu hộ cứu giúp ạ, Sdt mẹ e: 0386026249","1","0.76"
"10239674864474861-top-0599","","0","0.92"
"10239674864474861-top-0600","Cho em xin số điện thoại cứu trợ khẩn cấp của Phú yên với ạ","0","0.6"
"10239674864474861-top-0601","Ở thôn lạc chỉ xã Hòa Mỹ, huyện Phú Yên tỉnh Đăk Lăk đang bị cô lập cần canô, gấp ạ,","1","0.76"
"10239674864474861-top-0602","Cứu hộ giúp cho Gia đình Anh Sơn ở Hẻm 1562 Hùng Vương - Trần Quang Diệu ( cũ )
Số liên hệ : 0911412379
 Hiện nước đã dâng lên cao 2m rồi.","1","0.76"
"10239674864474861-reply-0602-0001","Thùy Nguyễn .","0","0.6"
"10239674864474861-top-0603","Đường Nguyễn Hào sự đồng xuân phú yên người già và trẻ em đang cần áo phao gấp.cảm ơn a 0345697079","1","0.76"
"10239674864474861-reply-0603-0001","Huy Cơm có đội cướu trợ nào liên hệ chưa bạn","0","0.6"
"10239674864474861-top-0604","Làm ơn cứu thôn Quảng Đức, xã An Thạch, huyện Tuy An, Phú Yên với ạ, ai ai cũng cần cứu hết 😭🙏","0","0.6"
"10239674864474861-top-0605","Xóm 5 (Bầu lẫm) Trung Lương 1- Tuy An Tây- Đăk Lăk, cả xóm cần sự cầu cứu ạaa😭😭","0","0.6"
"10239674864474861-top-0606","Ai cần liên hệ ạ","0","0.6"
"10239674864474861-top-0607","","0","0.92"
"10239674864474861-top-0608","Ngọc Thi và Jje Ry","0","0.6"
"10239674864474861-top-0609","Hiện tại bà con Đội 3- Tân Hoà- Xuân Sơn Nam - Đồng Xuân - Phú Yên( cũ)! Nước lớn -ngập sâu không thấy mái rồi. Bà con không di chuyển đi vùng an toàn được nữa ! Cần được hỗ trợ đưa người ra vùng an toàn lắm ạ","0","0.6"
"10239674864474861-top-0610","Cầu mong bà con mình bình an!","0","0.86"
"10239674864474861-top-0611","Thôn long hoà, xã xuân long, tỉnh phú yên (cũ) rất mong có ai cứu giúp","0","0.6"
"10239674864474861-top-0612","CẦU CỨU HỘ KHẨN CẤP - Tuy An Tây, Phú Yên (cũ) Chin Tra

Địa chỉ: Vùng 4, Định Phong, An Nghiệp, Tuy An, Phú Yên

Tình trạng: nước ngập nhiều lên tới tầng trên, khả năng ko thoát ra ngoài được. Bị cô lập hoàn toàn với xung quanh. 

Nhờ share giúp thông tin để cứu hộ giúp nhà mình.

Thông tin liên hệ: 0342970629/0976217589/0984498489","1","0.93"
"10239674864474861-reply-0612-0001","Trà Trà","0","0.6"
"10239674864474861-reply-0612-0002","Trà Trà","0","0.6"
"10239674864474861-top-0613","Nam mô đại từ đại bi cứu khổ cứu nạn Quan Thế Âm Bồ Tát","0","0.6"
"10239674864474861-top-0614","🆘 Ai cứu gđ mẹ em với, hẻm cafe 392 cầu tam giang, gia đình ông huỳnh phụng sdt 
077 2498485 , bị cô lập rồi ạ 🥲","1","0.93"
"10239674864474861-top-0615","@hân Hân Nguyễnn","0","0.6"
"10239674864474861-top-0616","Cầu mong mn được bình an","0","0.86"
"10239674864474861-top-0617","Dạ em xin cứu hộ tại NHÀ TRỌ THANH MỸ, đội 3 thôn ĐÔNG DINH, xã DIÊN TOÀN Diên Khánh với ạ. Nhà có người lớn tăng huyết áp có khả năng nhồi máu não cần đi bệnh viện cấp cứu, 1 người tâm thần khả năng di chuyển hạn chế. Hiện tại cúp điện không liên lạc được.
Xin liên hệ tại số đt: 
033 2344262 (Minh)
0972 632167 (Phương)
Em xin chân thành cảm ơn ạ.","1","0.76"
"10239674864474861-top-0618","","0","0.92"
"10239674864474861-top-0619","Bình định căng quá căng rồi","0","0.6"
"10239674864474861-top-0620","Cần Cứu hộ xã xuân sơn bắc của huyện đồng xuân . tỉnh phú yên cũ vơi ạ. Nước ngập cao lắm rồi ạ","0","0.6"
"10239674864474861-top-0621","Triều Đông Y trang này để đội cứu hộ đến kịp thời","0","0.6"
"10239674864474861-top-0622","","0","0.92"
"10239674864474861-top-0623","Thêm một địa chỉ an toàn để bà con Nhatrang có thể đến nghỉ,tránh ngập lụt.","0","0.6"
"10239674864474861-top-0624","khu vực vùng 8, An Nghiệp,Tuy An (cũ) nước đang lớn nhanh, chảy xiết, nhiều người già và trẻ em không có áo phao, mong có đội cứu trợ tiếp cận đc ạ","1","0.78"
"10239674864474861-reply-0624-0001","Hoàng Thư up","0","0.6"
"10239674864474861-top-0625","Giúp dùm gia đình e với a ơi","0","0.6"
"10239674864474861-top-0626","","0","0.92"
"10239674864474861-top-0627","Nguy cấp: 
Nhà Thừa Thủy cuối thôn Phú Hữu đã sập hơn nữa do sóng lớn đánh liên tục, nước đến mái rồi. 2 ông bà già đang ngồi trên mái chờ cứu hộ. Mong mọi người chia sẽ để ứng cứu kịp thời. Xin cảm ơn. Đt liên hệ: 0766633116 ( Số đt người cần cứu);0935441439 or 0348614023 ( Số của người thân )
Rất mong nhận được sự giúp đỡ.
Hiện tại cả xóm gần mấy chục mạng người cần giúp đỡ nhưng liên hệ đến đâu thì không bắt máy , chờ . Mong nhà nước  các bộ ngành liên quan sử dụng trực thăng, cano loại lớn ứng cứu giúp dân. Người dân đã liên hệ cứu hộ từ sáng đến bây giờ vẫn không nhận được thông tin gì. Nguyễn Thị Kim Thoa","1","0.8"
"10239674864474861-top-0628","","0","0.92"
"10239674864474861-top-0629","Có cần chia sẻ nữa không TS.HUY Nguyen","0","0.8"
"10239674864474861-top-0630","Thôn Long Uyên-xã An Dân-Tuy An-Phú Yên(cũ)
cạnh từ đườg Bùi Tộc.đườg ra đập nhên nhện.
Nhà có 4 đứa nhỏ,1ng lớn.dag ngồi trên nóc nhà.nhà xây đã lâu,nước ngập nhà ngâm như vậy nguy cơ sập nguy hiểm tính mạng,mấy cháu và chị e dag bị lạnh ạ.
0962564971","1","0.76"
"10239674864474861-reply-0630-0001","...","0","0.92"
"10239674864474861-reply-0630-0002","...","0","0.92"
"10239674864474861-reply-0630-0003","Mong được cứu hộ cứu kịp thời.","0","0.6"
"10239674864474861-top-0631","🆘🛟🆘 CỨU CỨU GIA ĐÌNH EM VỚI MN ƠI

🏡 Ngã 3 phú tài (hẻm trường mầm non sơn ca cũ vào khu công nghiệp nhà e nằm sau cty Tín Nhân) 

 📌📌Nhà có người già cao tuổi và trẻ em ạ, nước gần tới nóc bị cô lập bên trong ko leo lên nóc được. Từ khuya đến giờ chưa được liên lạc được với đội nào hết ạ. Cần sự giúp đỡ mn ơi

SDT : 0388455997 - 0931987380 
sdt ng nhà e ạ","1","0.93"
"10239674864474861-top-0632","","0","0.92"
"10239674864474861-top-0633","Quy Nhơn","0","0.6"
